"NO","Name","District","Address","Name_Per","Telephone","twd97X","twd97Y","wgs84aX","wgs84aY"
"5.93112003E9","唱安藥局","瑞芳區","新北市瑞芳區魚坑路43號","溫宗揚","02-24977838","329717","2778169","121.790433973","25.1097670327"
"5.931120067E9","麗安藥局","瑞芳區","新北市瑞芳區明燈路3段56號","劉謝麗花","02-24970823","331382.77","2777987.54","121.80693896052","25.1080399505523"
"5.931121206E9","伊達藥局","瑞芳區","新北市瑞芳區明燈路3段36號","簡麗鳳","02-24969654","331460.68","2777969.9","121.807710394983","25.1078764871315"
"5.931121279E9","大埔藥局","瑞芳區","新北市瑞芳區大埔路128-3號1樓","黃榮銘","02-24587020","326858.91","2777176.3","121.762041143623","25.1009538242381"
"5.931121297E9","瑞芳東亞大藥局","瑞芳區","新北市瑞芳區中正路84號","林玉娟","02-24961079","331234.99","2777952.65","121.805471751136","25.1077330116084"
"5.931121304E9","揚明藥局","瑞芳區","新北市瑞芳區民族街2號1樓","廖宗柱","02-24970925","331382.72","2777938.67","121.806935574429","25.107598834183"
"5.931120049E9","本平藥局","瑞芳區","新北市瑞芳區瑞芳街45號","江本平","02-24972167","330898","2778210","121.802145695","25.1100742741"
"5.931051674E9","金美藥局","新店區","新北市新店區北新路3段138號1樓","廖芬敏","02-29146365","304681.53","2763906.85","121.541639604925","24.9821249038276"
"5.931051558E9","信龍大藥局","新店區","新北市新店區安康路2段五十六號","陳建佑","02-22115533","302004.64","2761872.37","121.515048502582","24.9638516423579"
"5.931052939E9","佳泰藥局","新店區","新北市新店區建國路224號1樓","洪志瑋","02-89193422","304294.57","2763823.11","121.537803503064","24.9813828009725"
"5.931052975E9","玫瑰健保藥局","新店區","新北市新店區玫瑰路36號1樓","李孟璁","02-22140036","300026.73","2760334.01","121.495404453484","24.9500296718391"
"5.931050088E9","安和藥局","新店區","新北市新店區安和路3段137號1樓","王鴻煒","02-86685309","302190.3","2764249.05","121.51697680398","24.9853020933245"
"5.931033765E9","康杏安藥局","永和區","新北市永和區保平路60號1樓","楊智堯","02-29298968","301587.02","2766640.95","121.511090475718","25.0069168707431"
"5.931033078E9","博昇藥局","永和區","新北市永和區仁愛路22號1樓","蔡信義","02-29267273","301955.7","2767383.37","121.514770963173","25.0136067758876"
"5.931032133E9","宸安藥局","永和區","新北市永和區得和路385號1樓","張詒溥","02-22328274","303004.41","2765816.56","121.525100952703","24.9994253143599"
"5.931032473E9","竹林藥局","永和區","新北市永和區竹林路181號2樓","葉清檳","02-89266818","302550.6","2766951.84","121.520648522688","25.0096904846354"
"5.931033489E9","德美藥局","永和區","新北市永和區中正路455號1樓","黃思華","02-29274951","302181.15","2766507.54","121.516971493589","25.0056920383056"
"5.931042577E9","威安藥局","中和區","新北市中和區景新街328號1樓","謝曼娜","02-29485117","301662.61","2764883.39","121.511773619066","24.9910469298948"
"5.93104424E9","杏安藥局","中和區","新北市中和區莊敬路35號1樓","黃玉衞","02-22430281","300537.62","2766427.64","121.500686163764","25.0050264346174"
"5.931042326E9","璟福藥局","中和區","新北市中和區安平路76號1樓","姚亮宇","02-29408669","301586.24","2765489.13","121.511039742331","24.9965182452459"
"5.931132914E9","健鼎藥局","土城區","新北市土城區學府路1段117號","黃柳青","02-22633469","295976.71","2764453.37","121.455435829679","24.9873477273518"
"5.931133019E9","學府松藥局","土城區","新北市土城區學府路1段38號1、2樓","吳秀慧","02-82628665","296237.87","2764586.78","121.458027215153","24.9885442638496"
"5.931133199E9","陽光活力藥局","土城區","新北市土城區延和路103號1樓","王冠雄","02-22610590","297197.79","2764777.93","121.467542348901","24.9902403684965"
"5.931133377E9","優嘉藥師連鎖藥局","土城區","新北市土城區中央路2段117號1樓","許竣傑","02-82629788","294640.05","2763358.01","121.442160159176","24.9774986741268"
"5.931132576E9","佑安藥局","土城區","新北市土城區清水路334號2樓","陳素真","02-22643960","296856.14","2764260.6","121.464140519202","24.9855804746491"
"5.931091856E9","大家好學成藥局","三峽區","新北市三峽區大學路87號1樓","賴美珍","02-26747022","287960.65","2759373.49","121.375892510338","24.941707259196"
"5.931091865E9","大新藥局","三峽區","新北市三峽區大義路259號1樓","陳秀梅","9.22312302E8","288111.28","2759892.05","121.377398310614","24.9463851855645"
"5.931091874E9","盛台藥局","三峽區","新北市三峽區大學路108號1、2樓","陳杏女","02-26722730","287865.51","2759605.35","121.374956799964","24.9438029502455"
"5.931091936E9","悅兒藥局","三峽區","新北市三峽區學成路329號1樓","謝明芳","02-86741633","288075.54","2759729.58","121.377039938246","24.9449192206948"
"5.931091829E9","有新藥局","三峽區","新北市三峽區學勤路18號1樓","陳思萍","02-26710769","287784.19","2759781.94","121.374156412947","24.9453992487687"
"5.931091892E9","三峽藥局","三峽區","新北市三峽區介壽路1段27號1樓","王裕閔","02-26738868","287941.18","2758432.81","121.375673997793","24.9332150352953"
"5.931091918E9","益銘藥師藥局","三峽區","新北市三峽區大德路181號1樓","許義鋐","02-26723662","287901.94","2759819.07","121.375323346713","24.9457315745617"
"5.931091927E9","中園藥局","三峽區","新北市三峽區弘園街37號1樓","劉得懿","02-26733237","287086.78","2757800.98","121.367197432917","24.9275317919039"
"5.931091598E9","三峽大昌藥局","三峽區","新北市三峽區民生街56號","呂文凱","02-26711560","287891.75","2758782.73","121.375194119282","24.9363754735052"
"5.931070017E9","前回春藥局","樹林區","新北市樹林區中山路1段56號","陳雅德","02-26812167","292765.48","2764964.11","121.423642575798","24.9920527497226"
"5.931071836E9","弘昌藥師藥局","樹林區","新北市樹林區保安街1段65號1樓","毛淑慧","02-26871276","292723.51","2765280.71","121.423236636165","24.9949122479584"
"5.931072066E9","琉璃水藥師藥局","樹林區","新北市樹林區龍興街21號1樓","葉玲玲","02-26764262","290672.17","2767625.31","121.402984675231","25.0161360375677"
"5.931072244E9","彰安藥局","樹林區","新北市樹林區千歲街82號","吳彥怡","02-26827341","293045.59","2765592.29","121.42643693456","24.9977161250363"
"5.931081216E9","嘉泰藥師藥局","鶯歌區","新北市鶯歌區鶯桃路2段31號1樓","許玉文","02-26709668","282850.44","2762769.1","121.32537167588","24.9724828403095"
"5.931081332E9","祐兒藥局","鶯歌區","新北市鶯歌區南鶯里建國路171號1樓","賴昆賢","02-86781907","285345.95","2760661.08","121.350034637712","24.9533949910592"
"5.931023447E9","安泰藥局","三重區","新北市三重區正義北路300-3號2樓","游幸慧","02-89815379","299977","2773585.64","121.49539172049","25.0696674698205"
"5.931023876E9","上好藥局","三重區","新北市三重區力行路2段134號","蕭耀聰","02-22865622","298646.54","2774234.97","121.482226949327","25.0755729741154"
"5.931024462E9","惠理藥局","三重區","新北市三重區重陽路1段152號","黃慶鴻","02-29856710","299095.14","2772633.85","121.486616666302","25.0611036430532"
"5.931022904E9","馥佑藥局","三重區","新北市三重區力行路1段89巷7號","劉良善","02-89818716","299109.64","2773439.46","121.486789055462","25.0683761410325"
"5.931023349E9","迪化藥局","三重區","新北市三重區中華路77號","郭智勇","02-29834445","298791.22","2772806.37","121.483610460087","25.0626709897975"
"5.931060557E9","一安藥局","新莊區","新北市新莊區新泰路268號","許有讓","02-29941618","295008.29","2770313.88","121.446034173654","25.0402860233922"
"593106A511","明仁健保藥局","新莊區","新北市新莊區民安西路195號1樓","陳鵬仁","02-22085175","293004.24","2767544.61","121.426088080699","25.015343104396"
"593106A557","洋欣藥局","新莊區","新北市新莊區中平路277號1樓","楊大為","02-89927489","294868.8","2771409.39","121.444687535611","25.0501805046598"
"593106A566","一心春天藥局","新莊區","新北市新莊區中和街13號1樓、地下室","陳俊豪","02-89929482","295227.12","2770660.51","121.448214163729","25.0434088615525"
"5.931068455E9","合康藥師藥局","新莊區","新北市新莊區中平路306號","方櫻娜","02-29924496","294880.46","2771602.79","121.444809390852","25.0519261906297"
"5.931068819E9","東京大藥局","新莊區","新北市新莊區民安路176號1樓","黃怡嘉","02-22063806","292905.97","2768494.45","121.425143933925","25.0239210861138"
"5.931068973E9","富安藥局","新莊區","新北市新莊區復興路1段25號-1(2樓)","劉信良","02-22767620","295019.06","2770496.78","121.44614688926","25.041936979854"
"5.931067109E9","揚明藥師藥局","新莊區","新北市新莊區中港路154號","張盟宗","02-29921473","295929.5","2770430.62","121.455167085384","25.0413122950529"
"5.931067136E9","蒲陽藥局","新莊區","新北市新莊區中港路514號1樓","郭苹蘭","02-29930069","295582.68","2771599.08","121.451768822471","25.0518717132389"
"5.931067145E9","鶴田藥局","新莊區","新北市新莊區自信街27號1樓","劉婉儀","02-22796718","295815.74","2771209.24","121.454065591184","25.0483451234937"
"5.931067216E9","鍵豐藥局","新莊區","新北市新莊區中和街158號1樓","林萬號","02-29917452","295147.68","2771255.04","121.447446351385","25.0487786821346"
"5.931067378E9","天給藥局","新莊區","新北市新莊區幸福路670巷2弄19號1樓","鄭守箴","02-29921451","295596.04","2771344.52","121.451892821195","25.0495730966903"
"5.931068268E9","新莊大東藥局","新莊區","新北市新莊區幸福路806號1樓","廖淑岑","02-22766026","295006.14","2771297.6","121.446044977036","25.0491671272679"
"5.931161326E9","泰安藥局","泰山區","新北市泰山區明志路2段62號2樓","吳芳娥","02-85313097","293288.02","2771683.18","121.429029640352","25.0526983557576"
"5.931161353E9","台灣藥局","泰山區","新北市泰山區明志路1段282-286號","陳智宗","02-22971969","293576.51","2772495.21","121.431914540476","25.0600211079775"
"5.93116146E9","紅葉藥局","泰山區","新北市泰山區楓江路8號2樓","陳慶堂","02-22960328","293736.45","2772763.47","121.433508243161","25.0624384066895"
"5.931161488E9","旭晨藥局","泰山區","新北市泰山區仁愛路90號1樓","陳志源","02-22970013","293696.15","2771972.45","121.433083691313","25.0552981450214"
"5.931171251E9","喜樂藥師藥局","林口區","新北市林口區公園路15號1樓","李文杰","02-26005566","286971.24","2773317.05","121.366468722139","25.0676167523196"
"5.931171297E9","安康藥局","林口區","新北市林口區仁愛路2段60號","吳家銓","02-26030356","288796.85","2774217.65","121.384589716615","25.0757017461103"
"5.93117134E9","家欣藥師藥局","林口區","新北市林口區文化二路1段567號1樓","夏語中","02-26025388","287842.11","2774462.72","121.375132338047","25.0779384235507"
"5.931141502E9","蘆洲陳大藥局","蘆洲區","新北市蘆洲區長安街95號","陳水金","02-22836224","296590.8","2774773.54","121.461867441243","25.0805000245398"
"5.931142296E9","蓁美健康藥局","蘆洲區","新北市蘆洲區九芎街90巷21號","林經訓","02-22827527","296878.8","2774847.78","121.46472490536","25.081161291452"
"5.931142394E9","常喜藥局","蘆洲區","新北市蘆洲區中正路140號","王品喬","02-82862976","297318.12","2775301.58","121.469095563383","25.0852444975133"
"5.931151606E9","陽光樂活藥局","五股區","新北市五股區成泰路2段101-2號1樓","黃育晨","02-22928799","294215.02","2775192.87","121.438329681199","25.0843571255152"
"5.931151508E9","三合藥局","五股區","新北市五股區中興路1段75號1樓","劉雲琴","02-29846055","297159.3","2773907.27","121.467473329973","25.0726617165352"
"5.931151473E9","百成中西藥師藥局","五股區","新北市五股區五福里五福路20號1樓","張書豪","02-22915531","293805.06","2775684.63","121.434281283872","25.0888086690156"
"5.931151544E9","三好連鎖藥師藥局","五股區","新北市五股區西雲路86號1樓","陳品惠","02-22952357","294765.58","2776075.82","121.443816400516","25.0923122264565"
"5.931231181E9","八里藥師藥局","八里區","新北市八里區中山路2段226號1樓","廖志偉","02-26101212","290848.61","2782620.45","121.405178249459","25.1515082070698"
"5.931101455E9","日揚藥局","淡水區","新北市淡水區民族路30巷5號","許義明","02-26242059","296501","2780946.07","121.461186297894","25.1362281376007"
"5.931101464E9","伯聯藥局","淡水區","新北市淡水區清水街9-10號1樓","簡玉佩","02-26255847","294846.14","2784716.76","121.444897512438","25.1703197558662"
"5.931101599E9","聖元社區藥局","淡水區","新北市淡水區北新路117-3號1樓","陳宗元","02-26263227","295205.9","2785643.09","121.448497105125","25.1786717889723"
"5.931101615E9","大忠聯合藥局","淡水區","新北市淡水區大忠街113巷31號1樓","陳輝雄","02-26200021","295124.41","2785519.51","121.447684536108","25.1775585528742"
"5.931101624E9","北新藥局","淡水區","新北市淡水區北新路182巷63號","郭晉廷","02-26293205","295130.88","2785494.34","121.447747943178","25.1773311949895"
